Grade;Area;Topic;Code;Description
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.3;Not applicable as a separate requirement.  Note: Students' narrative skills grow in these grades.  The standards require that students be able to incorporate narrative elements effectively into arguments and informative/explanatory texts. In history/social studies, students must be able to incorporate narrative accounts into their analyses of individuals or events of historic import. In science, mathematics, and technical subjects, students must be able to write precise enough descriptions of the step-by-step procedures they use in their investigations, analyses, or technical work so that others can replicate them and (possibly) reach the same results. In addition, career/vocational courses may involve more specific forms of narrative composition: scripts and storyboards in filmmaking, timelines and interview write-ups in journalism, instructions for a tool?s assembly or safe use in carpentry, and more.
6-8;Writing in the Content Areas;Production and Distribution of Writing;WCA.6-8.4;Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience.
6-8;Writing in the Content Areas;Production and Distribution of Writing;WCA.6-8.5;Develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on how well purpose and audience have been addressed.
6-8;Writing in the Content Areas;Production and Distribution of Writing;WCA.6-8.6;Use technology, including current web-based communication platforms, to produce and publish writing and present the relationships between information and ideas clearly and efficiently.
6-8;Writing in the Content Areas;Research to Build and Present Knowledge;WCA.6-8.7;Conduct short as well as more sustained research projects to answer a question (including a self-generated question), drawing on several sources and generating additional related, focused questions that allow for multiple avenues of exploration.
6-8;Writing in the Content Areas;Research to Build and Present Knowledge;WCA.6-8.8;"When conducting research, gather relevant information from multiple print and digital sources, using search terms effectively; assess the credibility and accuracy of each source; and quote or paraphrase the data and conclusions of others while avoiding plagiarism and following a standard format for citation."
6-8;Writing in the Content Areas;Research to Build and Present Knowledge;WCA.6-8.9;Draw evidence from informational texts to support analysis, interpretation, reflection, and research.  (See grades 6-8 Reading Standard 1 for more on the use of textual evidence.)
6-8;Writing in the Content Areas;Range of Writing;WCA.6-8.10;Write routinely over extended time frames (time for reflection and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.
6-8;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.6-8.1;Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on discipline-specific topics, texts, and issues, building on other's ideas and expressing their own clearly.
6-8;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.6-8.1.a;"Come to discussions prepared, having read and researched material under study; explicitly draw on that preparation by referring to evidence on the topic, text, or issue to probe and reflect on ideas under discussion. (See grades 6-8 Reading Standard 1 for more on the use of textual evidence.)"
6-8;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.6-8.1.b;Follow rules for collegial discussions and decision-making, track goals toward specific goals and deadlines, and define individual roles as needed.
6-8;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.6-8.1.c;Pose questions that connect the ideas of several speakers and respond to others' questions and comment with relevant evidence, observations, and ideas.
6-8;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.6-8.1.d;Acknowledge new information expressed by others, and, when warranted, qualify or justify their own views in light of the evidence presented.
6-8;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.6-8.2;Analyze the purpose of information presented in diverse media and formats (e.g., visually, quantitatively, orally) and evaluate the motives (e.g., social, commercial, political) behind its presentation.
6-8;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.6-8.3;Delineate a speaker?s argument and specific claims, evaluating the soundness of the reasoning and the relevance and sufficiency of the evidence and identifying when irrelevant evidence is introduced.
6-8;Speaking and Listening in the Content Areas;Presentation of Knowledge and Ideas;SLCA.6-8.4;"Present claims and findings, emphasizing salient points in a focused, coherent manner with relevant evidence, sound valid reasoning, and well-chosen details; use appropriate vocabulary, eye contact, volume, and pronunciation."
6-8;Speaking and Listening in the Content Areas;Presentation of Knowledge and Ideas;SLCA.6-8.5;Integrate multimedia components and visual displays into presentations to clarify information, strengthen claims and evidence and to add interest.
6-8;Speaking and Listening in the Content Areas;Presentation of Knowledge and Ideas;SLCA.6-8.6;Adapt speech to a variety of contexts and tasks, demonstrating a command of formal English when indicated or appropriate.
9-10;Reading Literature;Key Ideas and Details;RL.9-10.1;Cite strong and thorough textual evidence to support analysis of what a text says explicitly as well as inferences drawn from the text.
9-10;Reading Literature;Key Ideas and Details;RL.9-10.2;"Determine a theme or central idea of a text and analyze in detail its development over the course of the text, including how it emerges and is shaped and refined by specific details; provide an objective summary of the text."
9-10;Reading Literature;Key Ideas and Details;RL.9-10.3;Analyze how complex characters (e.g., those with multiple or conflicting motivations) develop over the course of a text, interact with other characters, and advance the plot or develop the theme.
9-10;Reading Literature;Craft and Structure;RL.9-10.4;"Determine the figurative or connotative meaning(s) of words and phrases as they are used in a text; analyze the impact of words with multiple meanings, as well as symbols or metaphors that extend throughout the text and shape its meaning. (See grades 9-10 Language Standards 4-6 on applying knowledge of vocabulary to reading.)"
