Grado;Área;Tema;Código;Descripción
 9-12;Historia de los Estados Unidos I;Tema 5: La Guerra Civil y la Reconstrucción: causas y consecuencias;HSS.USI.T5.06;"Analice las consecuencias de la Guerra Civil y la Reconstrucción (por ejemplo, la destrucción física y económica del Sur y la pérdida de vidas de las tropas sureñas y norteñas; el aumento del papel del gobierno federal; el juicio político al presidente Johnson; las enmiendas 13, 14 y 15; la expansión de la capacidad industrial del norte de los EE. UU.; el papel de la Oficina de Libertos y organizaciones como la Liga Americana de Trabajadores de Color, el Consejo Nacional del Trabajo Negro, la Alianza Nacional de Agricultores de Color y la Unión Cooperativa; los logros y fracasos de la Reconstrucción Radical; la elección presidencial de 1876; y el fin de la Reconstrucción)."
 9-12;Historia de los Estados Unidos I;Tema 5: La Guerra Civil y la Reconstrucción: causas y consecuencias;HSS.USI.T5.07;Analice las consecuencias a largo plazo de un aspecto de la era de Jim Crow (década de 1870-década de 1960) que limitó las oportunidades educativas y económicas de los afroamericanos (por ejemplo, las escuelas públicas segregadas, las creencias de la supremacía blanca, la amenaza de violencia de grupos extralegales como el Ku Klux Klan, la decisión de la Corte Suprema de 1896 en Plessy v. Ferguson y la decisión de la Corte de 1954 en Brown v. la Junta de Educación de Topeka).
 9-12;Historia de los Estados Unidos I;Tema 5: La Guerra Civil y la Reconstrucción: causas y consecuencias;HSS.USI.T5.08;Evaluar el impacto de las respuestas educativas y literarias a la emancipación y la Reconstrucción (por ejemplo, la fundación de universidades negras para formar maestros para escuelas afroamericanas, la publicación en Estados Unidos de Las aventuras de Huckleberry Finn de Samuel Clemens en 1885 y el desarrollo de la literatura afroamericana a principios del siglo XX).
 9-12;Historia de los Estados Unidos I;Tema 6: Reconstruyendo Estados Unidos: industria e inmigración;HSS.USI.T6.01;"Explicar las diversas causas de la Revolución Industrial (por ejemplo, el impulso económico proporcionado por la Guerra Civil; avances tecnológicos y científicos importantes, como la expansión del sistema ferroviario; el papel de los líderes empresariales, empresarios e inventores como Alexander Graham Bell, Andrew Carnegie, Thomas Edison, JP Morgan, John D. Rockefeller y Cornelius Vanderbilt)."
 9-12;Historia de los Estados Unidos I;Tema 6: Reconstruyendo Estados Unidos: industria e inmigración;HSS.USI.T6.02;"Establecer conexiones entre las consecuencias importantes de la Revolución Industrial (por ejemplo, el crecimiento económico y el surgimiento de las grandes empresas; el impacto ambiental de las industrias; la expansión de las ciudades; el surgimiento de sindicatos como los Caballeros del Trabajo y la Federación Estadounidense del Trabajo bajo Samuel Gompers; la desconfianza de los trabajadores hacia los monopolios; el surgimiento del Partido Populista bajo el liderazgo de William Jennings Bryan o el surgimiento del Partido Socialista bajo Eugene Debs)."
 9-12;Historia de los Estados Unidos I;Tema 6: Reconstruyendo Estados Unidos: industria e inmigración;HSS.USI.T6.03;"Evaluar los efectos de la entrada de la mujer a la fuerza laboral después de la Guerra Civil y analizar las organizaciones políticas de mujeres, investigando uno de los siguientes temas: la apertura de las profesiones de enseñanza y enfermería a las mujeres; nuevas oportunidades de empleo en la fabricación de prendas de vestir como resultado de la invención de la máquina de coser; en el trabajo de oficina como resultado de la invención de la máquina de escribir, y en las ventas minoristas como resultado de la creación de grandes almacenes; la formación de la Asociación por el Sufragio de la Mujer en 1869 y la Unión Cristiana de Mujeres por la Templanza en 1874."
 9-12;Historia de los Estados Unidos I;Tema 6: Reconstruyendo Estados Unidos: industria e inmigración;HSS.USI.T6.04;Utilizando imágenes, datos y documentos de fuentes primarias, describa las causas de la inmigración de alemanes, irlandeses, italianos, europeos del este, chinos, coreanos y japoneses a Estados Unidos a finales del siglo XIX y principios del XX, y el papel importante de estos inmigrantes en la industrialización y la construcción de ferrocarriles.
 9-12;Historia de los Estados Unidos I;Tema 6: Reconstruyendo Estados Unidos: industria e inmigración;HSS.USI.T6.05;Analice las consecuencias de la continua expansión del pueblo estadounidense hacia el oeste tras la Guerra Civil y evalúe el impacto de la Decimocuarta Enmienda en los pueblos indígenas y en los inmigrantes asiáticos y europeos. Ejemplos de materiales de investigación: el Tratado de Fort Laramie (1868), el Tratado Navajo (1868), la Ley de Exclusión China (1882), la Ley Dawes (1887), caricaturas de Thomas Nast sobre inmigración, pueblos indígenas y política para la revista Harper's Weekly en las décadas de 1870 y 1880.
 9-12;Historia de los Estados Unidos I;Tema 7: El progresismo y la Primera Guerra Mundial;HSS.USI.T7.01;Explicar qué significó el progresismo a principios del siglo XX y analizar un texto o imágenes de un líder progresista (por ejemplo, Jane Addams, William Jennings Bryan, John Dewey, Robert La Follette, Theodore Roosevelt, Margaret Sanger, Upton Sinclair, Lewis Hine, William H. Taft, Ida Tarbell, Woodrow Wilson).
 9-12;Historia de los Estados Unidos I;Tema 7: El progresismo y la Primera Guerra Mundial;HSS.USI.T7.02;Investigue y analice una de las siguientes políticas gubernamentales del Período Progresista, determine el problema que fue diseñada para resolver y evalúe su efectividad a largo y corto plazo: la prohibición del trabajo infantil, el desarrollo de internados indígenas, la Ley Antimonopolio Sherman (1890), la Ley de Alimentos y Medicamentos Puros (1906), la Ley de Empacado de Carne (1906), la Ley de la Reserva Federal (1913), la Ley Antimonopolio Clayton (1914), la Ley de Ciudadanía Indígena (1924).
 9-12;Historia de los Estados Unidos I;Tema 7: El progresismo y la Primera Guerra Mundial;HSS.USI.T7.03;"Analice la campaña a favor y la oposición al sufragio femenino a finales del siglo XIX y principios del XX; describa el papel de los líderes y las organizaciones en el logro de la aprobación de la Enmienda 19 (por ejemplo, Carrie Chapman Catt, Alice Paul, Ida B. Wells-Barnett, la Asociación Nacional por el Sufragio Femenino, el Partido Nacional de Mujeres, la Liga de Mujeres Votantes)."
 9-12;Historia de los Estados Unidos I;Tema 7: El progresismo y la Primera Guerra Mundial;HSS.USI.T7.04;Analice las estrategias de los afroamericanos para lograr derechos civiles básicos a principios del siglo XX y determine en qué medida cumplieron sus objetivos investigando líderes y organizaciones (por ejemplo, Ida B. Wells-Barnett, WEB DuBois, Marcus Garvey, Booker T. Washington y la Asociación Nacional para el Avance de las Personas de Color).
 9-12;Historia de los Estados Unidos I;Tema 7: El progresismo y la Primera Guerra Mundial;HSS.USI.T7.05;"Analice las causas y el curso del creciente papel de los Estados Unidos en los asuntos mundiales desde la Guerra Civil hasta la Primera Guerra Mundial, investigando e informando sobre una de las siguientes ideas, políticas o eventos y, cuando corresponda, incluyendo mapas, cronogramas y otros recursos visuales para aclarar las conexiones entre las naciones y los eventos. a. la compra de Alaska a Rusia (1867) b. la influencia de los Estados Unidos en Hawái que llevó a la anexión (1898) c. la Guerra Hispano-Estadounidense (1898) y los cambios resultantes en la soberanía de Cuba, Guam, Puerto Rico y Filipinas; la Guerra Filipino-Estadounidense (1899-1902) d. la expansión de los Estados Unidos en Asia a partir de 1899 bajo la política de Puertas Abiertas e. El Corolario de Theodore Roosevelt a la Doctrina Monroe (1904) y su diplomacia del ""gran garrote"" en el Caribe f. La Enmienda Platt describe el papel de Estados Unidos en Cuba (1901) y la posterior ocupación de Cuba (1903, 1906-1909). g. El papel de Estados Unidos en la construcción del Canal de Panamá (1904-1914). h. La política exterior de William Howard Taft, la diplomacia del dólar. i. La participación de Estados Unidos en la Revolución Mexicana (1910-1920). j. La entrada de Estados Unidos en la Primera Guerra Mundial (1917). k. La pandemia mundial de gripe (1918-1920)."
 9-12;Historia de los Estados Unidos I;Tema 7: El progresismo y la Primera Guerra Mundial;HSS.USI.T7.06;"Explique la lógica y los acontecimientos que llevaron a la entrada de Estados Unidos en la Primera Guerra Mundial (por ejemplo, la guerra submarina sin restricciones, el hundimiento del Lusitania, el telegrama Zimmerman, el concepto de ""hacer del mundo un lugar seguro para la democracia"")."
 9-12;Historia de los Estados Unidos I;Tema 7: El progresismo y la Primera Guerra Mundial;HSS.USI.T7.07;Analizar el papel desempeñado por Estados Unidos en apoyo a los aliados y en la conducción de la guerra.
 9-12;Historia de los Estados Unidos I;Tema 7: El progresismo y la Primera Guerra Mundial;HSS.USI.T7.08;" Explique el curso y la importancia de la diplomacia bélica de Woodrow Wilson, incluyendo sus Catorce Puntos, la Sociedad de Naciones y el fracaso del Tratado de Versalles. Por ejemplo, los estudiantes asumen el rol de legisladores y debaten si Estados Unidos debería unirse o no a la Sociedad de Naciones. Esta es una oportunidad para que los estudiantes interactúen con el concepto de ""hacer del mundo un lugar seguro para la democracia"" que encontrarán en Historia de Estados Unidos II e Historia Universal II."
 9-12;Historia de los Estados Unidos II;Tema 1a: El papel de la economía en la historia moderna de Estados Unidos: escasez y razonamiento económico;HSS.USII.T1a.01;Describe cómo los recursos para la producción de bienes son limitados, por lo tanto, las personas deben tomar decisiones para ganar algunas cosas y renunciar a otras.
 9-12;Historia de los Estados Unidos II;Tema 1a: El papel de la economía en la historia moderna de Estados Unidos: escasez y razonamiento económico;HSS.USII.T1a.02;Explique que los objetivos de la política económica pueden ser promover la libertad, la eficiencia, la equidad, la seguridad, el crecimiento, la estabilidad de precios y el pleno empleo y que los diferentes sistemas económicos ponen mayor énfasis en algunos objetivos que en otros.
 9-12;Historia de los Estados Unidos II;Tema 1b: El papel de la economía en la historia moderna de los Estados Unidos: oferta y demanda;HSS.USII.T1b.01;Definir la oferta y la demanda y explicar el papel que la oferta y la demanda, los precios y las ganancias desempeñan en la determinación de la producción y la distribución en una economía de mercado. a. la función de la ganancia en una economía de mercado como incentivo para que los empresarios acepten los riesgos del fracaso empresarial b. factores que causan cambios en la oferta y la demanda del mercado y cómo estos cambios influyen en el precio y la cantidad de bienes y servicios c. cómo los mercados financieros, como el mercado de valores, canalizan los fondos de los ahorradores a los inversores y la función de la inversión en la economía
 9-12;Historia de los Estados Unidos II;Tema 1c: El papel de la economía en la historia moderna de los Estados Unidos: Inversión financiera;HSS.USII.T1c.01;"Explicar qué es una inversión financiera (por ejemplo, un depósito bancario, acciones, bonos, fondos mutuos, bienes raíces); explicar por qué fluctúa el valor de las inversiones y realizar un seguimiento de las ganancias o pérdidas en el valor de una inversión financiera a lo largo del tiempo (por ejemplo, acciones, bonos o fondos mutuos)."
