Grade;Area;Topic;Code;Description
09-dic;Sexual Health [12.1.SH];Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.SH.5;Evaluate readiness, options, and their respective consequences regarding sexual activity in consensual relationships including abstinence, postponing sexual intercourse, engaging in safe sex practices (e.g., using condoms and other barriers, using birth control). [HE]
09-dic;Healthy Relationships [12.1.HR] ;Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.HR.1;"Examine, compare, and contrast aspects of various personal relationships, including characteristics of healthy and unhealthy family, peer, romantic (dating), and/or sexual relationships. [HPE; SE]"
09-dic;Healthy Relationships [12.1.HR] ;Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.HR.2;"Analyze the benefits and risks of various ways people express feelings within relationships (e.g., words, acts of kindness, hugging, holding hands, kissing, sexual behaviors, jealousy, manipulation) and describe the characteristics of effective expression of feelings and emotions within a health-promoting relationship. [HE; SE]"
09-dic;Healthy Relationships [12.1.HR] ;Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.HR.3;"Analyze the role of individual versus shared responsibility in building and maintaining healthy relationships. [HPE; SE]"
09-dic;Healthy Relationships [12.1.HR] ;Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.HR.4;"Describe the cycle of violence in relationships and discuss strategies for getting help and leaving an unhealthy, violent, or exploitative relationship. [HPE; SE]"
09-dic;Healthy Relationships [12.1.HR] ;Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.HR.5;"Discuss different forms of abuse in relationships including emotional abuse, sexual abuse, domestic violence, dating violence, gender-based violence, sex trafficking and exploitation, and available supports and resources for getting help if in an abusive or exploitative relationship.  [HPE; SE]"
09-dic;Healthy Relationships [12.1.HR] ;Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.HR.6;Explain age of consent laws and why it is an individual?s responsibility to obtain consent, verify that all sexual contact is consensual, recognize that consent must be asked for and verbally given, that it cannot be given if under the influence, and that it can be taken away at any point (i.e., someone can say yes and change their mind, or say yes to certain things but not others). [HE
09-dic;Healthy Relationships [12.1.HR] ;Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.HR.7;"Evaluate effective strategies for dealing with difficult relationships with family members, peers, and partners and demonstrate the ability to use these strategies to make health-promoting decisions regarding difficult relationships. [HPE; SE]"
09-dic;Healthy Relationships [12.1.HR] ;Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.HR.8;"Examine the complexity of, and discuss considerations related to, the decision to leave an unhealthy relationship, developing a safety plan to recognize and get out of any future unsafe or unhealthy relationships, and determine situations when adult and/or professional support is needed. [HPE; SE]"
09-dic;Healthy Relationships [12.1.HR] ;Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.HR.9;"Demonstrate the ability to apply a thoughtful decision-making process to maintain or enhance relationship health including the decision to leave or seek help in an unhealthy relationship. [HPE; SE]"
09-dic;Physical Activity and Fitness [12.1.PF];Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.PF.1;Identify snacks and food choices that help and hinder performance, recovery, and enjoyment during physical activity. [HPE]
09-dic;Physical Activity and Fitness [12.1.PF];Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.PF.2;Choose an appropriate level of challenge to experience success through participation in a self-selected physical activity. [PE]
09-dic;Physical Activity and Fitness [12.1.PF];Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.PF.3;Evaluate opportunities and barriers for physical activity in a variety of contexts. [HPE]
09-dic;Physical Activity and Fitness [12.1.PF];Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.PF.4;"Modify group activities or behaviors to accommodate for individuals with lesser or greater skills or specific needs. [PE; SE]"
